gene,disease,module_id,module_degree,global_degree,module_size,mod_deg_norm,label
NDUFS4,AD,9,1,205,128,0.0078125,0
NDUFS4,AD,10,1,205,293,0.0034129692832764505,0
NDUFS4,AD,11,1,205,81,0.012345679012345678,0
NDUFS4,AD,12,2,205,129,0.015503875968992248,0
NDUFS4,AD,13,4,205,290,0.013793103448275862,0
NDUFS4,AD,14,0,205,38,0.0,0
NDUFS4,AD,15,5,205,179,0.027932960893854747,0
NDUFS4,AD,16,0,205,129,0.0,0
NDUFS4,AD,17,2,205,175,0.011428571428571429,0
NDUFS4,AD,18,1,205,96,0.010416666666666666,0
NDUFS4,AD,19,3,205,112,0.026785714285714284,0
NDUFS4,AD,20,4,205,213,0.018779342723004695,0
NDUFS4,AD,21,4,205,159,0.025157232704402517,0
NDUFS4,AD,22,7,205,512,0.013671875,0
NDUFS4,AD,23,0,205,91,0.0,0
NSUN4,AD,0,0,88,194,0.0,0
NSUN4,AD,1,2,88,216,0.009259259259259259,0
NSUN4,AD,2,0,88,109,0.0,0
NSUN4,AD,3,2,88,195,0.010256410256410256,0
NSUN4,AD,4,6,88,233,0.02575107296137339,0
NSUN4,AD,5,4,88,160,0.025,0
NSUN4,AD,6,1,88,118,0.00847457627118644,0
NSUN4,AD,7,0,88,53,0.0,0
NSUN4,AD,8,15,88,394,0.03807106598984772,0
NSUN4,AD,9,2,88,128,0.015625,0
NSUN4,AD,10,1,88,293,0.0034129692832764505,0
NSUN4,AD,11,0,88,81,0.0,0
NSUN4,AD,12,0,88,129,0.0,0
NSUN4,AD,13,3,88,290,0.010344827586206896,0
NSUN4,AD,14,1,88,38,0.02631578947368421,0
NSUN4,AD,15,1,88,179,0.00558659217877095,0
NSUN4,AD,16,0,88,129,0.0,0
NSUN4,AD,17,2,88,175,0.011428571428571429,0
NSUN4,AD,18,2,88,96,0.020833333333333332,0
NSUN4,AD,19,0,88,112,0.0,0
NSUN4,AD,20,1,88,213,0.004694835680751174,0
NSUN4,AD,21,0,88,159,0.0,0
NSUN4,AD,22,2,88,512,0.00390625,0
NSUN4,AD,23,1,88,91,0.01098901098901099,0
ADORA2A,AD,0,1,29,194,0.005154639175257732,0
ADORA2A,AD,1,0,29,216,0.0,0
ADORA2A,AD,2,1,29,109,0.009174311926605505,0
ADORA2A,AD,3,0,29,195,0.0,0
ADORA2A,AD,4,0,29,233,0.0,0
ADORA2A,AD,5,0,29,160,0.0,0
ADORA2A,AD,6,1,29,118,0.00847457627118644,0
ADORA2A,AD,7,0,29,53,0.0,0
ADORA2A,AD,8,0,29,394,0.0,0
ADORA2A,AD,9,1,29,128,0.0078125,0
ADORA2A,AD,10,0,29,293,0.0,0
ADORA2A,AD,11,0,29,81,0.0,0
ADORA2A,AD,12,1,29,129,0.007751937984496124,0
ADORA2A,AD,13,0,29,290,0.0,0
ADORA2A,AD,14,0,29,38,0.0,0
ADORA2A,AD,15,0,29,179,0.0,0
ADORA2A,AD,16,0,29,129,0.0,0
ADORA2A,AD,17,0,29,175,0.0,0
ADORA2A,AD,18,0,29,96,0.0,0
ADORA2A,AD,19,1,29,112,0.008928571428571428,0
ADORA2A,AD,20,0,29,213,0.0,0
ADORA2A,AD,21,1,29,159,0.006289308176100629,0
ADORA2A,AD,22,0,29,512,0.0,0
ADORA2A,AD,23,0,29,91,0.0,0
COX15,AD,0,5,372,194,0.02577319587628866,0
COX15,AD,1,8,372,216,0.037037037037037035,0
COX15,AD,2,1,372,109,0.009174311926605505,0
COX15,AD,3,15,372,195,0.07692307692307693,0
COX15,AD,4,18,372,233,0.07725321888412018,0
COX15,AD,5,33,372,160,0.20625,0
COX15,AD,6,3,372,118,0.025423728813559324,0
COX15,AD,7,0,372,53,0.0,0
COX15,AD,8,23,372,394,0.0583756345177665,0
COX15,AD,9,3,372,128,0.0234375,0
COX15,AD,10,21,372,293,0.07167235494880546,0
COX15,AD,11,4,372,81,0.04938271604938271,0
COX15,AD,12,1,372,129,0.007751937984496124,0
COX15,AD,13,8,372,290,0.027586206896551724,0
COX15,AD,14,1,372,38,0.02631578947368421,0
COX15,AD,15,10,372,179,0.055865921787709494,0
COX15,AD,16,0,372,129,0.0,0
COX15,AD,17,1,372,175,0.005714285714285714,0
COX15,AD,18,2,372,96,0.020833333333333332,0
COX15,AD,19,9,372,112,0.08035714285714286,0
COX15,AD,20,6,372,213,0.028169014084507043,0
COX15,AD,21,10,372,159,0.06289308176100629,0
COX15,AD,22,25,372,512,0.048828125,0
COX15,AD,23,2,372,91,0.02197802197802198,0
CGB8,AD,0,0,5,194,0.0,0
CGB8,AD,1,0,5,216,0.0,0
CGB8,AD,2,0,5,109,0.0,0
CGB8,AD,3,0,5,195,0.0,0
CGB8,AD,4,0,5,233,0.0,0
CGB8,AD,5,0,5,160,0.0,0
CGB8,AD,6,0,5,118,0.0,0
CGB8,AD,7,0,5,53,0.0,0
CGB8,AD,8,0,5,394,0.0,0
CGB8,AD,9,0,5,128,0.0,0
CGB8,AD,10,0,5,293,0.0,0
CGB8,AD,11,0,5,81,0.0,0
CGB8,AD,12,0,5,129,0.0,0
CGB8,AD,13,0,5,290,0.0,0
CGB8,AD,14,0,5,38,0.0,0
CGB8,AD,15,0,5,179,0.0,0
CGB8,AD,16,1,5,129,0.007751937984496124,0
CGB8,AD,17,0,5,175,0.0,0
CGB8,AD,18,0,5,96,0.0,0
CGB8,AD,19,1,5,112,0.008928571428571428,0
CGB8,AD,20,0,5,213,0.0,0
CGB8,AD,21,0,5,159,0.0,0
CGB8,AD,22,1,5,512,0.001953125,0
CGB8,AD,23,0,5,91,0.0,0
GCD7,AD,0,2,99,194,0.010309278350515464,0
GCD7,AD,1,5,99,216,0.023148148148148147,0
GCD7,AD,2,3,99,109,0.027522935779816515,0
GCD7,AD,3,3,99,195,0.015384615384615385,0
GCD7,AD,4,1,99,233,0.004291845493562232,0
GCD7,AD,5,1,99,160,0.00625,0
GCD7,AD,6,1,99,118,0.00847457627118644,0
GCD7,AD,7,0,99,53,0.0,0
GCD7,AD,8,2,99,394,0.005076142131979695,0
GCD7,AD,9,1,99,128,0.0078125,0
GCD7,AD,10,2,99,293,0.006825938566552901,0
GCD7,AD,11,2,99,81,0.024691358024691357,0
GCD7,AD,12,0,99,129,0.0,0
GCD7,AD,13,0,99,290,0.0,0
GCD7,AD,14,0,99,38,0.0,0
GCD7,AD,15,4,99,179,0.0223463687150838,0
GCD7,AD,16,1,99,129,0.007751937984496124,0
GCD7,AD,17,2,99,175,0.011428571428571429,0
GCD7,AD,18,2,99,96,0.020833333333333332,0
GCD7,AD,19,2,99,112,0.017857142857142856,0
GCD7,AD,20,1,99,213,0.004694835680751174,0
GCD7,AD,21,1,99,159,0.006289308176100629,0
GCD7,AD,22,1,99,512,0.001953125,0
GCD7,AD,23,1,99,91,0.01098901098901099,0
EGLN3,AD,0,36,1296,194,0.18556701030927836,0
EGLN3,AD,1,41,1296,216,0.18981481481481483,0
EGLN3,AD,2,8,1296,109,0.07339449541284404,0
EGLN3,AD,3,23,1296,195,0.11794871794871795,0
EGLN3,AD,4,30,1296,233,0.12875536480686695,0
EGLN3,AD,5,45,1296,160,0.28125,0
EGLN3,AD,6,11,1296,118,0.09322033898305085,0
EGLN3,AD,7,12,1296,53,0.22641509433962265,0
EGLN3,AD,8,65,1296,394,0.1649746192893401,0
EGLN3,AD,9,13,1296,128,0.1015625,0
EGLN3,AD,10,40,1296,293,0.13651877133105803,0
EGLN3,AD,11,15,1296,81,0.18518518518518517,0
EGLN3,AD,12,29,1296,129,0.2248062015503876,0
EGLN3,AD,13,26,1296,290,0.0896551724137931,0
EGLN3,AD,14,4,1296,38,0.10526315789473684,0
EGLN3,AD,15,28,1296,179,0.1564245810055866,0
EGLN3,AD,16,14,1296,129,0.10852713178294573,0
EGLN3,AD,17,16,1296,175,0.09142857142857143,0
EGLN3,AD,18,14,1296,96,0.14583333333333334,0
EGLN3,AD,19,16,1296,112,0.14285714285714285,0
EGLN3,AD,20,38,1296,213,0.1784037558685446,0
EGLN3,AD,21,25,1296,159,0.15723270440251572,0
EGLN3,AD,22,87,1296,512,0.169921875,0
EGLN3,AD,23,16,1296,91,0.17582417582417584,0
POTEJ,AD,0,0,64,194,0.0,0
POTEJ,AD,1,1,64,216,0.004629629629629629,0
POTEJ,AD,2,1,64,109,0.009174311926605505,0
POTEJ,AD,3,5,64,195,0.02564102564102564,0
POTEJ,AD,4,9,64,233,0.03862660944206009,0
POTEJ,AD,5,2,64,160,0.0125,0
POTEJ,AD,6,3,64,118,0.025423728813559324,0
POTEJ,AD,7,1,64,53,0.018867924528301886,0
POTEJ,AD,8,4,64,394,0.01015228426395939,0
POTEJ,AD,9,0,64,128,0.0,0
POTEJ,AD,10,0,64,293,0.0,0
POTEJ,AD,11,0,64,81,0.0,0
POTEJ,AD,12,0,64,129,0.0,0
POTEJ,AD,13,2,64,290,0.006896551724137931,0
POTEJ,AD,14,0,64,38,0.0,0
POTEJ,AD,15,2,64,179,0.0111731843575419,0
POTEJ,AD,16,2,64,129,0.015503875968992248,0
POTEJ,AD,17,3,64,175,0.017142857142857144,0
POTEJ,AD,18,0,64,96,0.0,0
POTEJ,AD,19,3,64,112,0.026785714285714284,0
POTEJ,AD,20,2,64,213,0.009389671361502348,0
POTEJ,AD,21,1,64,159,0.006289308176100629,0
POTEJ,AD,22,2,64,512,0.00390625,0
POTEJ,AD,23,1,64,91,0.01098901098901099,0
ZBTB26,AD,0,0,43,194,0.0,0
ZBTB26,AD,1,2,43,216,0.009259259259259259,0
ZBTB26,AD,2,1,43,109,0.009174311926605505,0
ZBTB26,AD,3,0,43,195,0.0,0
ZBTB26,AD,4,0,43,233,0.0,0
ZBTB26,AD,5,1,43,160,0.00625,0
ZBTB26,AD,6,0,43,118,0.0,0
ZBTB26,AD,7,0,43,53,0.0,0
ZBTB26,AD,8,1,43,394,0.0025380710659898475,0
ZBTB26,AD,9,0,43,128,0.0,0
ZBTB26,AD,10,3,43,293,0.010238907849829351,0
ZBTB26,AD,11,2,43,81,0.024691358024691357,0
ZBTB26,AD,12,1,43,129,0.007751937984496124,0
ZBTB26,AD,13,1,43,290,0.0034482758620689655,0
ZBTB26,AD,14,0,43,38,0.0,0
ZBTB26,AD,15,2,43,179,0.0111731843575419,0
ZBTB26,AD,16,0,43,129,0.0,0
ZBTB26,AD,17,1,43,175,0.005714285714285714,0
ZBTB26,AD,18,0,43,96,0.0,0
ZBTB26,AD,19,1,43,112,0.008928571428571428,0
ZBTB26,AD,20,0,43,213,0.0,0
ZBTB26,AD,21,0,43,159,0.0,0
ZBTB26,AD,22,1,43,512,0.001953125,0
ZBTB26,AD,23,0,43,91,0.0,0
TRIAP1,AD,0,1,54,194,0.005154639175257732,0
TRIAP1,AD,1,0,54,216,0.0,0
TRIAP1,AD,2,0,54,109,0.0,0
TRIAP1,AD,3,0,54,195,0.0,0
TRIAP1,AD,4,3,54,233,0.012875536480686695,0
TRIAP1,AD,5,3,54,160,0.01875,0
TRIAP1,AD,6,0,54,118,0.0,0
TRIAP1,AD,7,0,54,53,0.0,0
TRIAP1,AD,8,0,54,394,0.0,0
TRIAP1,AD,9,2,54,128,0.015625,0
TRIAP1,AD,10,1,54,293,0.0034129692832764505,0
TRIAP1,AD,11,2,54,81,0.024691358024691357,0
TRIAP1,AD,12,0,54,129,0.0,0
TRIAP1,AD,13,0,54,290,0.0,0
TRIAP1,AD,14,0,54,38,0.0,0
TRIAP1,AD,15,1,54,179,0.00558659217877095,0
TRIAP1,AD,16,0,54,129,0.0,0
TRIAP1,AD,17,1,54,175,0.005714285714285714,0
TRIAP1,AD,18,0,54,96,0.0,0
TRIAP1,AD,19,2,54,112,0.017857142857142856,0
TRIAP1,AD,20,1,54,213,0.004694835680751174,0
TRIAP1,AD,21,1,54,159,0.006289308176100629,0
TRIAP1,AD,22,1,54,512,0.001953125,0
TRIAP1,AD,23,0,54,91,0.0,0
ANXA11,AD,0,4,130,194,0.020618556701030927,0
ANXA11,AD,1,6,130,216,0.027777777777777776,0
ANXA11,AD,2,1,130,109,0.009174311926605505,0
ANXA11,AD,3,16,130,195,0.08205128205128205,0
ANXA11,AD,4,5,130,233,0.02145922746781116,0
ANXA11,AD,5,7,130,160,0.04375,0
ANXA11,AD,6,5,130,118,0.0423728813559322,0
ANXA11,AD,7,0,130,53,0.0,0
ANXA11,AD,8,3,130,394,0.007614213197969543,0
ANXA11,AD,9,3,130,128,0.0234375,0
ANXA11,AD,10,2,130,293,0.006825938566552901,0
ANXA11,AD,11,6,130,81,0.07407407407407407,0
ANXA11,AD,12,3,130,129,0.023255813953488372,0
ANXA11,AD,13,0,130,290,0.0,0
ANXA11,AD,14,0,130,38,0.0,0
ANXA11,AD,15,2,130,179,0.0111731843575419,0
ANXA11,AD,16,3,130,129,0.023255813953488372,0
ANXA11,AD,17,2,130,175,0.011428571428571429,0
ANXA11,AD,18,2,130,96,0.020833333333333332,0
ANXA11,AD,19,1,130,112,0.008928571428571428,0
ANXA11,AD,20,2,130,213,0.009389671361502348,0
ANXA11,AD,21,6,130,159,0.03773584905660377,0
ANXA11,AD,22,8,130,512,0.015625,0
ANXA11,AD,23,2,130,91,0.02197802197802198,0
ZFYVE21,AD,0,2,88,194,0.010309278350515464,0
ZFYVE21,AD,1,2,88,216,0.009259259259259259,0
ZFYVE21,AD,2,2,88,109,0.01834862385321101,0
ZFYVE21,AD,3,8,88,195,0.041025641025641026,0
ZFYVE21,AD,4,2,88,233,0.008583690987124463,0
ZFYVE21,AD,5,2,88,160,0.0125,0
ZFYVE21,AD,6,4,88,118,0.03389830508474576,0
ZFYVE21,AD,7,0,88,53,0.0,0
ZFYVE21,AD,8,0,88,394,0.0,0
ZFYVE21,AD,9,1,88,128,0.0078125,0
ZFYVE21,AD,10,0,88,293,0.0,0
ZFYVE21,AD,11,4,88,81,0.04938271604938271,0
ZFYVE21,AD,12,1,88,129,0.007751937984496124,0
ZFYVE21,AD,13,0,88,290,0.0,0
ZFYVE21,AD,14,0,88,38,0.0,0
ZFYVE21,AD,15,6,88,179,0.0335195530726257,0
ZFYVE21,AD,16,3,88,129,0.023255813953488372,0
ZFYVE21,AD,17,0,88,175,0.0,0
ZFYVE21,AD,18,0,88,96,0.0,0
ZFYVE21,AD,19,0,88,112,0.0,0
ZFYVE21,AD,20,2,88,213,0.009389671361502348,0
ZFYVE21,AD,21,3,88,159,0.018867924528301886,0
ZFYVE21,AD,22,9,88,512,0.017578125,0
ZFYVE21,AD,23,1,88,91,0.01098901098901099,0
MPHOSPH10,AD,0,5,191,194,0.02577319587628866,0
MPHOSPH10,AD,1,5,191,216,0.023148148148148147,0
MPHOSPH10,AD,2,0,191,109,0.0,0
MPHOSPH10,AD,3,4,191,195,0.020512820512820513,0
MPHOSPH10,AD,4,10,191,233,0.04291845493562232,0
MPHOSPH10,AD,5,5,191,160,0.03125,0
MPHOSPH10,AD,6,2,191,118,0.01694915254237288,0
MPHOSPH10,AD,7,1,191,53,0.018867924528301886,0
MPHOSPH10,AD,8,30,191,394,0.07614213197969544,0
MPHOSPH10,AD,9,2,191,128,0.015625,0
MPHOSPH10,AD,10,9,191,293,0.030716723549488054,0
MPHOSPH10,AD,11,1,191,81,0.012345679012345678,0
MPHOSPH10,AD,12,1,191,129,0.007751937984496124,0
MPHOSPH10,AD,13,12,191,290,0.041379310344827586,0
MPHOSPH10,AD,14,0,191,38,0.0,0
MPHOSPH10,AD,15,1,191,179,0.00558659217877095,0
MPHOSPH10,AD,16,2,191,129,0.015503875968992248,0
MPHOSPH10,AD,17,2,191,175,0.011428571428571429,0
MPHOSPH10,AD,18,0,191,96,0.0,0
MPHOSPH10,AD,19,3,191,112,0.026785714285714284,0
MPHOSPH10,AD,20,6,191,213,0.028169014084507043,0
MPHOSPH10,AD,21,4,191,159,0.025157232704402517,0
MPHOSPH10,AD,22,7,191,512,0.013671875,0
MPHOSPH10,AD,23,0,191,91,0.0,0
FAM110A,AD,0,0,102,194,0.0,0
FAM110A,AD,1,0,102,216,0.0,0
FAM110A,AD,2,3,102,109,0.027522935779816515,0
FAM110A,AD,3,3,102,195,0.015384615384615385,0
FAM110A,AD,4,0,102,233,0.0,0
FAM110A,AD,5,0,102,160,0.0,0
FAM110A,AD,6,2,102,118,0.01694915254237288,0
FAM110A,AD,7,2,102,53,0.03773584905660377,0
FAM110A,AD,8,3,102,394,0.007614213197969543,0
FAM110A,AD,9,1,102,128,0.0078125,0
FAM110A,AD,10,0,102,293,0.0,0
FAM110A,AD,11,0,102,81,0.0,0
FAM110A,AD,12,1,102,129,0.007751937984496124,0
FAM110A,AD,13,1,102,290,0.0034482758620689655,0
FAM110A,AD,14,0,102,38,0.0,0
FAM110A,AD,15,0,102,179,0.0,0
FAM110A,AD,16,0,102,129,0.0,0
FAM110A,AD,17,0,102,175,0.0,0
FAM110A,AD,18,2,102,96,0.020833333333333332,0
FAM110A,AD,19,3,102,112,0.026785714285714284,0
FAM110A,AD,20,5,102,213,0.023474178403755867,0
FAM110A,AD,21,1,102,159,0.006289308176100629,0
FAM110A,AD,22,3,102,512,0.005859375,0
FAM110A,AD,23,1,102,91,0.01098901098901099,0
ENPEP,AD,0,0,19,194,0.0,0
ENPEP,AD,1,0,19,216,0.0,0
ENPEP,AD,2,0,19,109,0.0,0
ENPEP,AD,3,0,19,195,0.0,0
ENPEP,AD,4,0,19,233,0.0,0
ENPEP,AD,5,0,19,160,0.0,0
ENPEP,AD,6,0,19,118,0.0,0
ENPEP,AD,7,0,19,53,0.0,0
ENPEP,AD,8,1,19,394,0.0025380710659898475,0
ENPEP,AD,9,1,19,128,0.0078125,0
ENPEP,AD,10,0,19,293,0.0,0
ENPEP,AD,11,0,19,81,0.0,0
ENPEP,AD,12,0,19,129,0.0,0
ENPEP,AD,13,0,19,290,0.0,0
ENPEP,AD,14,0,19,38,0.0,0
ENPEP,AD,15,1,19,179,0.00558659217877095,0
ENPEP,AD,16,0,19,129,0.0,0
ENPEP,AD,17,2,19,175,0.011428571428571429,0
ENPEP,AD,18,0,19,96,0.0,0
ENPEP,AD,19,0,19,112,0.0,0
ENPEP,AD,20,0,19,213,0.0,0
ENPEP,AD,21,1,19,159,0.006289308176100629,0
ENPEP,AD,22,1,19,512,0.001953125,0
ENPEP,AD,23,0,19,91,0.0,0
MALSU1,AD,0,3,175,194,0.015463917525773196,0
MALSU1,AD,1,2,175,216,0.009259259259259259,0
MALSU1,AD,2,1,175,109,0.009174311926605505,0
MALSU1,AD,3,3,175,195,0.015384615384615385,0
MALSU1,AD,4,2,175,233,0.008583690987124463,0
MALSU1,AD,5,11,175,160,0.06875,0
MALSU1,AD,6,1,175,118,0.00847457627118644,0
MALSU1,AD,7,0,175,53,0.0,0
MALSU1,AD,8,2,175,394,0.005076142131979695,0
MALSU1,AD,9,2,175,128,0.015625,0
MALSU1,AD,10,2,175,293,0.006825938566552901,0
MALSU1,AD,11,0,175,81,0.0,0
MALSU1,AD,12,0,175,129,0.0,0
MALSU1,AD,13,9,175,290,0.03103448275862069,0
MALSU1,AD,14,0,175,38,0.0,0
MALSU1,AD,15,7,175,179,0.03910614525139665,0
MALSU1,AD,16,1,175,129,0.007751937984496124,0
MALSU1,AD,17,2,175,175,0.011428571428571429,0
MALSU1,AD,18,1,175,96,0.010416666666666666,0
MALSU1,AD,19,0,175,112,0.0,0
MALSU1,AD,20,1,175,213,0.004694835680751174,0
MALSU1,AD,21,3,175,159,0.018867924528301886,0
MALSU1,AD,22,4,175,512,0.0078125,0
MALSU1,AD,23,0,175,91,0.0,0
QTRTD1,AD,0,0,37,194,0.0,0
QTRTD1,AD,1,3,37,216,0.013888888888888888,0
QTRTD1,AD,2,0,37,109,0.0,0
QTRTD1,AD,3,4,37,195,0.020512820512820513,0
QTRTD1,AD,4,4,37,233,0.017167381974248927,0
QTRTD1,AD,5,2,37,160,0.0125,0
QTRTD1,AD,6,0,37,118,0.0,0
QTRTD1,AD,7,0,37,53,0.0,0
QTRTD1,AD,8,0,37,394,0.0,0
QTRTD1,AD,9,2,37,128,0.015625,0
QTRTD1,AD,10,0,37,293,0.0,0
QTRTD1,AD,11,0,37,81,0.0,0
QTRTD1,AD,12,0,37,129,0.0,0
QTRTD1,AD,13,3,37,290,0.010344827586206896,0
QTRTD1,AD,14,0,37,38,0.0,0
QTRTD1,AD,15,0,37,179,0.0,0
QTRTD1,AD,16,0,37,129,0.0,0
QTRTD1,AD,17,0,37,175,0.0,0
QTRTD1,AD,18,0,37,96,0.0,0
QTRTD1,AD,19,0,37,112,0.0,0
QTRTD1,AD,20,0,37,213,0.0,0
QTRTD1,AD,21,1,37,159,0.006289308176100629,0
QTRTD1,AD,22,4,37,512,0.0078125,0
QTRTD1,AD,23,0,37,91,0.0,0
TEX9,AD,0,2,43,194,0.010309278350515464,0
TEX9,AD,1,1,43,216,0.004629629629629629,0
TEX9,AD,2,1,43,109,0.009174311926605505,0
TEX9,AD,3,3,43,195,0.015384615384615385,0
TEX9,AD,4,1,43,233,0.004291845493562232,0
TEX9,AD,5,2,43,160,0.0125,0
TEX9,AD,6,0,43,118,0.0,0
TEX9,AD,7,1,43,53,0.018867924528301886,0
TEX9,AD,8,0,43,394,0.0,0
TEX9,AD,9,0,43,128,0.0,0
TEX9,AD,10,0,43,293,0.0,0
TEX9,AD,11,0,43,81,0.0,0
TEX9,AD,12,2,43,129,0.015503875968992248,0
TEX9,AD,13,0,43,290,0.0,0
TEX9,AD,14,0,43,38,0.0,0
TEX9,AD,15,0,43,179,0.0,0
TEX9,AD,16,1,43,129,0.007751937984496124,0
TEX9,AD,17,1,43,175,0.005714285714285714,0
TEX9,AD,18,1,43,96,0.010416666666666666,0
TEX9,AD,19,1,43,112,0.008928571428571428,0
TEX9,AD,20,2,43,213,0.009389671361502348,0
TEX9,AD,21,0,43,159,0.0,0
TEX9,AD,22,0,43,512,0.0,0
TEX9,AD,23,0,43,91,0.0,0
UFSP1,AD,0,2,46,194,0.010309278350515464,0
UFSP1,AD,1,1,46,216,0.004629629629629629,0
UFSP1,AD,2,0,46,109,0.0,0
UFSP1,AD,3,0,46,195,0.0,0
UFSP1,AD,4,1,46,233,0.004291845493562232,0
UFSP1,AD,5,2,46,160,0.0125,0
UFSP1,AD,6,2,46,118,0.01694915254237288,0
UFSP1,AD,7,0,46,53,0.0,0
UFSP1,AD,8,0,46,394,0.0,0
UFSP1,AD,9,0,46,128,0.0,0
UFSP1,AD,10,3,46,293,0.010238907849829351,0
UFSP1,AD,11,2,46,81,0.024691358024691357,0
UFSP1,AD,12,0,46,129,0.0,0
UFSP1,AD,13,1,46,290,0.0034482758620689655,0
UFSP1,AD,14,1,46,38,0.02631578947368421,0
UFSP1,AD,15,0,46,179,0.0,0
UFSP1,AD,16,0,46,129,0.0,0
UFSP1,AD,17,0,46,175,0.0,0
UFSP1,AD,18,1,46,96,0.010416666666666666,0
UFSP1,AD,19,0,46,112,0.0,0
UFSP1,AD,20,0,46,213,0.0,0
UFSP1,AD,21,0,46,159,0.0,0
UFSP1,AD,22,0,46,512,0.0,0
UFSP1,AD,23,1,46,91,0.01098901098901099,0
ESF1,AD,0,3,171,194,0.015463917525773196,0
ESF1,AD,1,4,171,216,0.018518518518518517,0
ESF1,AD,2,0,171,109,0.0,0
ESF1,AD,3,5,171,195,0.02564102564102564,0
ESF1,AD,4,7,171,233,0.030042918454935622,0
ESF1,AD,5,3,171,160,0.01875,0
ESF1,AD,6,1,171,118,0.00847457627118644,0
ESF1,AD,7,0,171,53,0.0,0
ESF1,AD,8,15,171,394,0.03807106598984772,0
ESF1,AD,9,1,171,128,0.0078125,0
ESF1,AD,10,13,171,293,0.04436860068259386,0
ESF1,AD,11,0,171,81,0.0,0
ESF1,AD,12,2,171,129,0.015503875968992248,0
ESF1,AD,13,4,171,290,0.013793103448275862,0
ESF1,AD,14,0,171,38,0.0,0
ESF1,AD,15,3,171,179,0.01675977653631285,0
ESF1,AD,16,1,171,129,0.007751937984496124,0
ESF1,AD,17,3,171,175,0.017142857142857144,0
ESF1,AD,18,1,171,96,0.010416666666666666,0
ESF1,AD,19,2,171,112,0.017857142857142856,0
ESF1,AD,20,3,171,213,0.014084507042253521,0
ESF1,AD,21,3,171,159,0.018867924528301886,0
ESF1,AD,22,3,171,512,0.005859375,0
ESF1,AD,23,0,171,91,0.0,0
NARS,AD,0,6,168,194,0.030927835051546393,0
NARS,AD,1,3,168,216,0.013888888888888888,0
NARS,AD,2,0,168,109,0.0,0
NARS,AD,3,9,168,195,0.046153846153846156,0
NARS,AD,4,15,168,233,0.06437768240343347,0
NARS,AD,5,7,168,160,0.04375,0
NARS,AD,6,4,168,118,0.03389830508474576,0
NARS,AD,7,1,168,53,0.018867924528301886,0
NARS,AD,8,10,168,394,0.025380710659898477,0
NARS,AD,9,2,168,128,0.015625,0
NARS,AD,10,5,168,293,0.017064846416382253,0
NARS,AD,11,1,168,81,0.012345679012345678,0
NARS,AD,12,3,168,129,0.023255813953488372,0
NARS,AD,13,1,168,290,0.0034482758620689655,0
NARS,AD,14,0,168,38,0.0,0
NARS,AD,15,6,168,179,0.0335195530726257,0
NARS,AD,16,6,168,129,0.046511627906976744,0
NARS,AD,17,2,168,175,0.011428571428571429,0
NARS,AD,18,2,168,96,0.020833333333333332,0
NARS,AD,19,1,168,112,0.008928571428571428,0
NARS,AD,20,2,168,213,0.009389671361502348,0
NARS,AD,21,6,168,159,0.03773584905660377,0
NARS,AD,22,14,168,512,0.02734375,0
NARS,AD,23,2,168,91,0.02197802197802198,0
IWS1,AD,0,7,129,194,0.03608247422680412,0
IWS1,AD,1,3,129,216,0.013888888888888888,0
IWS1,AD,2,2,129,109,0.01834862385321101,0
IWS1,AD,3,3,129,195,0.015384615384615385,0
IWS1,AD,4,6,129,233,0.02575107296137339,0
IWS1,AD,5,1,129,160,0.00625,0
IWS1,AD,6,2,129,118,0.01694915254237288,0
IWS1,AD,7,0,129,53,0.0,0
IWS1,AD,8,10,129,394,0.025380710659898477,0
IWS1,AD,9,0,129,128,0.0,0
IWS1,AD,10,17,129,293,0.05802047781569966,0
IWS1,AD,11,3,129,81,0.037037037037037035,0
IWS1,AD,12,3,129,129,0.023255813953488372,0
IWS1,AD,13,3,129,290,0.010344827586206896,0
IWS1,AD,14,1,129,38,0.02631578947368421,0
IWS1,AD,15,3,129,179,0.01675977653631285,0
IWS1,AD,16,0,129,129,0.0,0
IWS1,AD,17,1,129,175,0.005714285714285714,0
IWS1,AD,18,0,129,96,0.0,0
IWS1,AD,19,0,129,112,0.0,0
IWS1,AD,20,2,129,213,0.009389671361502348,0
IWS1,AD,21,5,129,159,0.031446540880503145,0
IWS1,AD,22,7,129,512,0.013671875,0
IWS1,AD,23,0,129,91,0.0,0
MRPL16,AD,0,2,195,194,0.010309278350515464,0
MRPL16,AD,1,4,195,216,0.018518518518518517,0
MRPL16,AD,2,0,195,109,0.0,0
MRPL16,AD,3,7,195,195,0.035897435897435895,0
MRPL16,AD,4,18,195,233,0.07725321888412018,0
MRPL16,AD,5,13,195,160,0.08125,0
MRPL16,AD,6,0,195,118,0.0,0
MRPL16,AD,7,0,195,53,0.0,0
MRPL16,AD,8,8,195,394,0.02030456852791878,0
MRPL16,AD,9,2,195,128,0.015625,0
MRPL16,AD,10,3,195,293,0.010238907849829351,0
MRPL16,AD,11,0,195,81,0.0,0
MRPL16,AD,12,1,195,129,0.007751937984496124,0
MRPL16,AD,13,7,195,290,0.02413793103448276,0
MRPL16,AD,14,1,195,38,0.02631578947368421,0
MRPL16,AD,15,2,195,179,0.0111731843575419,0
MRPL16,AD,16,1,195,129,0.007751937984496124,0
MRPL16,AD,17,3,195,175,0.017142857142857144,0
MRPL16,AD,18,2,195,96,0.020833333333333332,0
